Report Date:,4/24/15 9:21,,,,
11/4/14 8:15,414000,859.494,20.728,0.892,
11/4/14 8:30,414900,859.624,20.641,0.892,
11/4/14 8:45,415800,859.425,20.701,0.892,
11/4/14 9:00,416700,859.381,20.675,0.892,
11/4/14 9:15,417600,859.58,20.658,0.892,
11/4/14 9:30,418500,859.514,20.611,0.892,
11/4/14 9:45,419400,859.602,20.655,0.892,
11/4/14 10:00,420300,859.768,20.611,0.892,
11/4/14 10:15,421200,859.395,20.707,0.892,
11/4/14 10:30,422100,859.549,20.789,0.892,
11/4/14 10:45,423000,859.65,20.849,0.892,
11/4/14 11:00,423900,859.927,20.833,0.891,
11/4/14 11:15,424800,857.021,20.902,0.896,
11/4/14 11:30,425700,856.935,21.226,0.896,
11/4/14 11:45,426600,856.925,21.328,0.896,
11/4/14 12:00,427500,856.793,21.347,0.896,
11/4/14 12:15,428400,856.693,21.368,0.896,
11/4/14 12:30,429300,857.092,21.436,0.895,
11/4/14 12:45,430200,856.396,21.494,0.896,
11/4/14 13:00,431100,857.092,21.582,0.895,
