Report Date:,4/24/15 9:21,,,,,,,,,
12/5/14 7:00,3084300,656.911,21.731,1.194,,88.089,8.8089,,1233.089,123.3089
12/5/14 7:15,3085200,656.682,21.695,1.194,,88.318,8.8318,,1233.318,123.3318
12/5/14 7:30,3086100,656.699,21.694,1.194,,88.301,8.8301,,1233.301,123.3301
12/5/14 7:45,3087000,656.659,21.669,1.194,,88.341,8.8341,,1233.341,123.3341
12/5/14 8:00,3087900,656.601,21.683,1.194,,88.399,8.8399,,1233.399,123.3399
12/5/14 8:15,3088800,656.175,21.656,1.195,,88.825,8.8825,,1233.825,123.3825
12/5/14 8:30,3089700,656.734,21.656,1.194,,88.266,8.8266,,1233.266,123.3266
12/5/14 8:45,3090600,656.677,21.665,1.194,,88.323,8.8323,,1233.323,123.3323
12/5/14 9:00,3091500,656.565,21.659,1.194,,88.435,8.8435,,1233.435,123.3435
12/5/14 9:15,3092400,657.048,21.694,1.194,,87.952,8.7952,,1232.952,123.2952
12/5/14 9:30,3093300,657.14,21.697,1.193,,87.86,8.786,,1232.86,123.286
12/5/14 9:45,3094200,656.774,21.699,1.194,,88.226,8.8226,,1233.226,123.3226
12/5/14 10:00,3095100,656.966,21.72,1.194,,88.034,8.8034,,1233.034,123.3034
12/5/14 10:15,3096000,657.376,21.752,1.193,,87.624,8.7624,,1232.624,123.2624
12/5/14 10:30,3096900,657.409,21.8,1.193,,87.591,8.7591,,1232.591,123.2591
12/5/14 10:45,3097800,657.042,21.782,1.194,,87.958,8.7958,,1232.958,123.2958
12/5/14 11:00,3098700,657.275,21.817,1.193,,87.725,8.7725,,1232.725,123.2725
12/5/14 11:15,3099600,657.429,21.858,1.193,,87.571,8.7571,,1232.571,123.2571
12/5/14 11:30,3100500,657.47,21.876,1.193,,87.53,8.753,,1232.53,123.253
12/5/14 11:45,3101400,656.714,21.898,1.194,,88.286,8.8286,,1233.286,123.3286
12/5/14 12:00,3102300,657.016,21.918,1.194,,87.984,8.7984,,1232.984,123.2984
12/5/14 12:15,3103200,657.505,21.946,1.193,,87.495,8.7495,,1232.495,123.2495
12/5/14 12:30,3104100,657.386,21.949,1.193,,87.614,8.7614,,1232.614,123.2614
12/5/14 12:45,3105000,657.211,21.973,1.193,,87.789,8.7789,,1232.789,123.2789
12/5/14 13:00,3105900,657.675,21.975,1.193,,87.325,8.7325,,1232.325,123.2325
12/5/14 13:15,3106800,657.574,22.027,1.193,,87.426,8.7426,,1232.426,123.2426
12/5/14 13:30,3107700,657.518,22.05,1.193,,87.482,8.7482,,1232.482,123.2482
12/5/14 13:45,3108600,657.749,22.059,1.193,,87.251,8.7251,,1232.251,123.2251
12/5/14 14:00,3109500,657.672,22.054,1.193,,87.328,8.7328,,1232.328,123.2328
12/5/14 14:15,3110400,658.254,22.073,1.192,,86.746,8.6746,,1231.746,123.1746
12/5/14 14:30,3111300,658.134,22.086,1.192,,86.866,8.6866,,1231.866,123.1866
12/5/14 14:45,3112200,658.001,22.09,1.192,,86.999,8.6999,,1231.999,123.1999
12/5/14 15:00,3113100,658.231,22.08,1.192,,86.769,8.6769,,1231.769,123.1769
12/5/14 15:15,3114000,658.348,22.127,1.192,,86.652,8.6652,,1231.652,123.1652
12/5/14 15:30,3114900,658.056,22.132,1.192,,86.944,8.6944,,1231.944,123.1944
12/5/14 15:45,3115800,658.483,22.143,1.191,,86.517,8.6517,,1231.517,123.1517
12/5/14 16:00,3116700,658.344,22.142,1.192,,86.656,8.6656,,1231.656,123.1656
12/5/14 16:15,3117600,658.404,22.165,1.192,,86.596,8.6596,,1231.596,123.1596
12/5/14 16:30,3118500,658.461,22.195,1.191,,86.539,8.6539,,1231.539,123.1539
12/5/14 16:45,3119400,658.674,22.193,1.191,,86.326,8.6326,,1231.326,123.1326
12/5/14 17:00,3120300,658.478,22.183,1.191,,86.522,8.6522,,1231.522,123.1522
12/5/14 17:15,3121200,658.363,22.203,1.192,,86.637,8.6637,,1231.637,123.1637
12/5/14 17:30,3122100,658.519,22.21,1.191,,86.481,8.6481,,1231.481,123.1481
12/5/14 17:45,3123000,658.575,22.195,1.191,,86.425,8.6425,,1231.425,123.1425
12/5/14 18:00,3123900,658.884,22.211,1.191,,86.116,8.6116,,1231.116,123.1116
12/5/14 18:15,3124800,658.691,22.213,1.191,,86.309,8.6309,,1231.309,123.1309
12/5/14 18:30,3125700,658.791,22.254,1.191,,86.209,8.6209,,1231.209,123.1209
12/5/14 18:45,3126600,658.749,22.235,1.191,,86.251,8.6251,,1231.251,123.1251
12/5/14 19:00,3127500,658.788,22.239,1.191,,86.212,8.6212,,1231.212,123.1212
12/5/14 19:15,3128400,658.845,22.26,1.191,,86.155,8.6155,,1231.155,123.1155
12/5/14 19:30,3129300,658.788,22.239,1.191,,86.212,8.6212,,1231.212,123.1212
12/5/14 19:45,3130200,658.691,22.262,1.191,,86.309,8.6309,,1231.309,123.1309
12/5/14 20:00,3131100,658.688,22.292,1.191,,86.312,8.6312,,1231.312,123.1312
12/5/14 20:15,3132000,658.923,22.284,1.191,,86.077,8.6077,,1231.077,123.1077
12/5/14 20:30,3132900,658.864,22.299,1.191,,86.136,8.6136,,1231.136,123.1136
12/5/14 20:45,3133800,658.552,22.288,1.191,,86.448,8.6448,,1231.448,123.1448
12/5/14 21:00,3134700,658.768,22.284,1.191,,86.232,8.6232,,1231.232,123.1232
12/5/14 21:15,3135600,658.845,22.282,1.191,,86.155,8.6155,,1231.155,123.1155
12/5/14 21:30,3136500,658.673,22.276,1.191,,86.327,8.6327,,1231.327,123.1327
12/5/14 21:45,3137400,658.864,22.256,1.191,,86.136,8.6136,,1231.136,123.1136
12/5/14 22:00,3138300,659.232,22.258,1.19,,85.768,8.5768,,1230.768,123.0768
12/5/14 22:15,3139200,658.613,22.227,1.191,,86.387,8.6387,,1231.387,123.1387
12/5/14 22:30,3140100,659.155,22.222,1.19,,85.845,8.5845,,1230.845,123.0845
12/5/14 22:45,3141000,658.884,22.228,1.191,,86.116,8.6116,,1231.116,123.1116
12/5/14 23:00,3141900,659,22.212,1.191,,86,8.6,,1231,123.1
12/5/14 23:15,3142800,658.496,22.196,1.191,,86.504,8.6504,,1231.504,123.1504
12/5/14 23:30,3143700,658.711,22.193,1.191,,86.289,8.6289,,1231.289,123.1289
12/5/14 23:45,3144600,658.984,22.168,1.191,,86.016,8.6016,,1231.016,123.1016
12/6/14 0:00,3145500,658.96,22.176,1.191,,86.04,8.604,,1231.04,123.104
12/6/14 0:15,3146400,659.064,22.147,1.191,,85.936,8.5936,,1230.936,123.0936
12/6/14 0:30,3147300,659.08,22.139,1.191,,85.92,8.592,,1230.92,123.092
12/6/14 0:45,3148200,659.158,22.13,1.19,,85.842,8.5842,,1230.842,123.0842
12/6/14 1:00,3149100,659.18,22.101,1.19,,85.82,8.582,,1230.82,123.082
12/6/14 1:15,3150000,659.433,22.096,1.19,,85.567,8.5567,,1230.567,123.0567
12/6/14 1:30,3150900,658.581,22.093,1.191,,86.419,8.6419,,1231.419,123.1419
12/6/14 1:45,3151800,658.891,22.091,1.191,,86.109,8.6109,,1231.109,123.1109
12/6/14 2:00,3152700,659.18,22.076,1.19,,85.82,8.582,,1230.82,123.082
12/6/14 2:15,3153600,658.97,22.06,1.191,,86.03,8.603,,1231.03,123.103
12/6/14 2:30,3154500,658.581,22.049,1.191,,86.419,8.6419,,1231.419,123.1419
12/6/14 2:45,3155400,658.734,22.029,1.191,,86.266,8.6266,,1231.266,123.1266
12/6/14 3:00,3156300,659.102,22.057,1.191,,85.898,8.5898,,1230.898,123.0898
12/6/14 3:15,3157200,658.754,22.032,1.191,,86.246,8.6246,,1231.246,123.1246
12/6/14 3:30,3158100,659.008,22.013,1.191,,85.992,8.5992,,1230.992,123.0992
12/6/14 3:45,3159000,659.478,22.02,1.19,,85.522,8.5522,,1230.522,123.0522
12/6/14 4:00,3159900,659.087,21.998,1.191,,85.913,8.5913,,1230.913,123.0913
12/6/14 4:15,3160800,658.951,21.986,1.191,,86.049,8.6049,,1231.049,123.1049
12/6/14 4:30,3161700,658.681,21.969,1.191,,86.319,8.6319,,1231.319,123.1319
12/6/14 4:45,3162600,658.951,21.953,1.191,,86.049,8.6049,,1231.049,123.1049
12/6/14 5:00,3163500,658.545,21.943,1.191,,86.455,8.6455,,1231.455,123.1455
12/6/14 5:15,3164400,659.281,21.935,1.19,,85.719,8.5719,,1230.719,123.0719
12/6/14 5:30,3165300,659.09,21.922,1.191,,85.91,8.591,,1230.91,123.091
12/6/14 5:45,3166200,658.819,21.876,1.191,,86.181,8.6181,,1231.181,123.1181
12/6/14 6:00,3167100,659.029,21.879,1.191,,85.971,8.5971,,1230.971,123.0971
12/6/14 6:15,3168000,658.858,21.868,1.191,,86.142,8.6142,,1231.142,123.1142
12/6/14 6:30,3168900,659.204,21.873,1.19,,85.796,8.5796,,1230.796,123.0796
12/6/14 6:45,3169800,659.147,21.853,1.19,,85.853,8.5853,,1230.853,123.0853
12/6/14 7:00,3170700,658.741,21.851,1.191,,86.259,8.6259,,1231.259,123.1259
12/6/14 7:15,3171600,658.994,21.837,1.191,,86.006,8.6006,,1231.006,123.1006
12/6/14 7:30,3172500,658.665,21.857,1.191,,86.335,8.6335,,1231.335,123.1335
12/6/14 7:45,3173400,658.994,21.834,1.191,,86.006,8.6006,,1231.006,123.1006
12/6/14 8:00,3174300,659.092,21.84,1.191,,85.908,8.5908,,1230.908,123.0908
12/6/14 8:15,3175200,659.282,21.868,1.19,,85.718,8.5718,,1230.718,123.0718
12/6/14 8:30,3176100,659.169,21.845,1.19,,85.831,8.5831,,1230.831,123.0831
12/6/14 8:45,3177000,658.741,21.866,1.191,,86.259,8.6259,,1231.259,123.1259
12/6/14 9:00,3177900,659.204,21.847,1.19,,85.796,8.5796,,1230.796,123.0796
12/6/14 9:15,3178800,659.011,21.876,1.191,,85.989,8.5989,,1230.989,123.0989
12/6/14 9:30,3179700,658.935,21.877,1.191,,86.065,8.6065,,1231.065,123.1065
12/6/14 9:45,3180600,658.874,21.883,1.191,,86.126,8.6126,,1231.126,123.1126
12/6/14 10:00,3181500,659.281,21.932,1.19,,85.719,8.5719,,1230.719,123.0719
12/6/14 10:15,3182400,658.258,21.923,1.192,,86.742,8.6742,,1231.742,123.1742
12/6/14 10:30,3183300,658.452,21.952,1.191,,86.548,8.6548,,1231.548,123.1548
12/6/14 10:45,3184200,661.213,21.969,1.188,,83.787,8.3787,,1228.787,122.8787
12/6/14 11:00,3185100,659.629,21.994,1.19,,85.371,8.5371,,1230.371,123.0371
12/6/14 11:15,3186000,659.798,22.017,1.19,,85.202,8.5202,,1230.202,123.0202
12/6/14 11:30,3186900,659.508,22.022,1.19,,85.492,8.5492,,1230.492,123.0492
12/6/14 11:45,3187800,659.585,22.04,1.19,,85.415,8.5415,,1230.415,123.0415
12/6/14 12:00,3188700,659.798,22.05,1.19,,85.202,8.5202,,1230.202,123.0202
12/6/14 12:15,3189600,659.72,22.057,1.19,,85.28,8.528,,1230.28,123.028
12/6/14 12:30,3190500,660.107,22.062,1.189,,84.893,8.4893,,1229.893,122.9893
12/6/14 12:45,3191400,659.679,22.098,1.19,,85.321,8.5321,,1230.321,123.0321
12/6/14 13:00,3192300,660.104,22.132,1.189,,84.896,8.4896,,1229.896,122.9896
12/6/14 13:15,3193200,660.358,22.152,1.189,,84.642,8.4642,,1229.642,122.9642
12/6/14 13:30,3194100,660.2,22.157,1.189,,84.8,8.48,,1229.8,122.98
12/6/14 13:45,3195000,660.549,22.16,1.188,,84.451,8.4451,,1229.451,122.9451
12/6/14 14:00,3195900,660.376,22.174,1.189,,84.624,8.4624,,1229.624,122.9624
12/6/14 14:15,3196800,660.376,22.166,1.189,,84.624,8.4624,,1229.624,122.9624
12/6/14 14:30,3197700,660.37,22.181,1.189,,84.63,8.463,,1229.63,122.963
12/6/14 14:45,3198600,660.919,22.206,1.188,,84.081,8.4081,,1229.081,122.9081
12/6/14 15:00,3199500,660.875,22.193,1.188,,84.125,8.4125,,1229.125,122.9125
12/6/14 15:15,3200400,660.855,22.229,1.188,,84.145,8.4145,,1229.145,122.9145
12/6/14 15:30,3201300,660.835,22.245,1.188,,84.165,8.4165,,1229.165,122.9165
12/6/14 15:45,3202200,661.126,22.236,1.188,,83.874,8.3874,,1228.874,122.8874
12/6/14 16:00,3203100,661.047,22.264,1.188,,83.953,8.3953,,1228.953,122.8953
12/6/14 16:15,3204000,660.794,22.266,1.188,,84.206,8.4206,,1229.206,122.9206
12/6/14 16:30,3204900,661.204,22.282,1.188,,83.796,8.3796,,1228.796,122.8796
12/6/14 16:45,3205800,661.32,22.287,1.187,,83.68,8.368,,1228.68,122.868
12/6/14 17:00,3206700,660.791,22.279,1.188,,84.209,8.4209,,1229.209,122.9209
12/6/14 17:15,3207600,661.397,22.297,1.187,,83.603,8.3603,,1228.603,122.8603
12/6/14 17:30,3208500,661.432,22.313,1.187,,83.568,8.3568,,1228.568,122.8568
12/6/14 17:45,3209400,661.475,22.302,1.187,,83.525,8.3525,,1228.525,122.8525
12/6/14 18:00,3210300,661.376,22.302,1.187,,83.624,8.3624,,1228.624,122.8624
12/6/14 18:15,3211200,661.649,22.323,1.187,,83.351,8.3351,,1228.351,122.8351
12/6/14 18:30,3212100,660.987,22.31,1.188,,84.013,8.4013,,1229.013,122.9013
12/6/14 18:45,3213000,661.706,22.344,1.187,,83.294,8.3294,,1228.294,122.8294
12/6/14 19:00,3213900,660.969,22.333,1.188,,84.031,8.4031,,1229.031,122.9031
12/6/14 19:15,3214800,661.491,22.346,1.187,,83.509,8.3509,,1228.509,122.8509
12/6/14 19:30,3215700,661.607,22.359,1.187,,83.393,8.3393,,1228.393,122.8393
12/6/14 19:45,3216600,661.474,22.36,1.187,,83.526,8.3526,,1228.526,122.8526
12/6/14 20:00,3217500,661.179,22.359,1.188,,83.821,8.3821,,1228.821,122.8821
12/6/14 20:15,3218400,661.124,22.35,1.188,,83.876,8.3876,,1228.876,122.8876
12/6/14 20:30,3219300,661.525,22.377,1.187,,83.475,8.3475,,1228.475,122.8475
12/6/14 20:45,3220200,661.629,22.36,1.187,,83.371,8.3371,,1228.371,122.8371
12/6/14 21:00,3221100,661.296,22.362,1.187,,83.704,8.3704,,1228.704,122.8704
12/6/14 21:15,3222000,661.371,22.382,1.187,,83.629,8.3629,,1228.629,122.8629
12/6/14 21:30,3222900,661.47,22.396,1.187,,83.53,8.353,,1228.53,122.853
12/6/14 21:45,3223800,661.532,22.39,1.187,,83.468,8.3468,,1228.468,122.8468
12/6/14 22:00,3224700,662.057,22.367,1.186,,82.943,8.2943,,1227.943,122.7943
12/6/14 22:15,3225600,661.881,22.361,1.187,,83.119,8.3119,,1228.119,122.8119
12/6/14 22:30,3226500,661.549,22.369,1.187,,83.451,8.3451,,1228.451,122.8451
12/6/14 22:45,3227400,661.455,22.344,1.187,,83.545,8.3545,,1228.545,122.8545
12/6/14 23:00,3228300,661.316,22.332,1.187,,83.684,8.3684,,1228.684,122.8684
12/6/14 23:15,3229200,661.491,22.333,1.187,,83.509,8.3509,,1228.509,122.8509
12/6/14 23:30,3230100,661.607,22.292,1.187,,83.393,8.3393,,1228.393,122.8393
12/6/14 23:45,3231000,661.532,22.287,1.187,,83.468,8.3468,,1228.468,122.8468
12/7/14 0:00,3231900,661.201,22.293,1.188,,83.799,8.3799,,1228.799,122.8799
12/7/14 0:15,3232800,662.097,22.258,1.186,,82.903,8.2903,,1227.903,122.7903
12/7/14 0:30,3233700,661.649,22.235,1.187,,83.351,8.3351,,1228.351,122.8351
12/7/14 0:45,3234600,661.67,22.233,1.187,,83.33,8.333,,1228.33,122.833
12/7/14 1:00,3235500,661.63,22.216,1.187,,83.37,8.337,,1228.37,122.837
12/7/14 1:15,3236400,661.575,22.207,1.187,,83.425,8.3425,,1228.425,122.8425
12/7/14 1:30,3237300,661.573,22.201,1.187,,83.427,8.3427,,1228.427,122.8427
12/7/14 1:45,3238200,661.184,22.184,1.188,,83.816,8.3816,,1228.816,122.8816
12/7/14 2:00,3239100,661.477,22.148,1.187,,83.523,8.3523,,1228.523,122.8523
12/7/14 2:15,3240000,661.712,22.159,1.187,,83.288,8.3288,,1228.288,122.8288
12/7/14 2:30,3240900,661.399,22.151,1.187,,83.601,8.3601,,1228.601,122.8601
12/7/14 2:45,3241800,661.284,22.125,1.187,,83.716,8.3716,,1228.716,122.8716
12/7/14 3:00,3242700,661.365,22.123,1.187,,83.635,8.3635,,1228.635,122.8635
12/7/14 3:15,3243600,661.556,22.102,1.187,,83.444,8.3444,,1228.444,122.8444
12/7/14 3:30,3244500,661.42,22.062,1.187,,83.58,8.358,,1228.58,122.858
12/7/14 3:45,3245400,661.226,22.054,1.188,,83.774,8.3774,,1228.774,122.8774
12/7/14 4:00,3246300,661.518,22.046,1.187,,83.482,8.3482,,1228.482,122.8482
12/7/14 4:15,3247200,661.307,22.021,1.187,,83.693,8.3693,,1228.693,122.8693
12/7/14 4:30,3248100,661.423,21.997,1.187,,83.577,8.3577,,1228.577,122.8577
12/7/14 4:45,3249000,661.404,21.992,1.187,,83.596,8.3596,,1228.596,122.8596
12/7/14 5:00,3249900,661.173,21.959,1.188,,83.827,8.3827,,1228.827,122.8827
12/7/14 5:15,3250800,661.696,21.947,1.187,,83.304,8.3304,,1228.304,122.8304
12/7/14 5:30,3251700,661.096,21.955,1.188,,83.904,8.3904,,1228.904,122.8904
12/7/14 5:45,3252600,661.678,21.921,1.187,,83.322,8.3322,,1228.322,122.8322
12/7/14 6:00,3253500,661.041,21.889,1.188,,83.959,8.3959,,1228.959,122.8959
12/7/14 6:15,3254400,661.154,21.864,1.188,,83.846,8.3846,,1228.846,122.8846
12/7/14 6:30,3255300,661.509,21.858,1.187,,83.491,8.3491,,1228.491,122.8491
12/7/14 6:45,3256200,661.409,21.842,1.187,,83.591,8.3591,,1228.591,122.8591
12/7/14 7:00,3257100,661.447,21.84,1.187,,83.553,8.3553,,1228.553,122.8553
12/7/14 7:15,3258000,661.526,21.823,1.187,,83.474,8.3474,,1228.474,122.8474
12/7/14 7:30,3258900,661.409,21.804,1.187,,83.591,8.3591,,1228.591,122.8591
12/7/14 7:45,3259800,661.272,21.806,1.187,,83.728,8.3728,,1228.728,122.8728
12/7/14 8:00,3260700,661.159,21.805,1.188,,83.841,8.3841,,1228.841,122.8841
12/7/14 8:15,3261600,661.603,21.788,1.187,,83.397,8.3397,,1228.397,122.8397
12/7/14 8:30,3262500,661.178,21.81,1.188,,83.822,8.3822,,1228.822,122.8822
12/7/14 8:45,3263400,661.101,21.802,1.188,,83.899,8.3899,,1228.899,122.8899
12/7/14 9:00,3264300,661.522,21.808,1.187,,83.478,8.3478,,1228.478,122.8478
12/7/14 9:15,3265200,661.447,21.811,1.187,,83.553,8.3553,,1228.553,122.8553
12/7/14 9:30,3266100,661.391,21.808,1.187,,83.609,8.3609,,1228.609,122.8609
12/7/14 9:45,3267000,661.487,21.813,1.187,,83.513,8.3513,,1228.513,122.8513
12/7/14 10:00,3267900,661.487,21.843,1.187,,83.513,8.3513,,1228.513,122.8513
12/7/14 10:15,3268800,661.541,21.855,1.187,,83.459,8.3459,,1228.459,122.8459
12/7/14 10:30,3269700,661.676,21.844,1.187,,83.324,8.3324,,1228.324,122.8324
12/7/14 10:45,3270600,661.889,21.899,1.187,,83.111,8.3111,,1228.111,122.8111
12/7/14 11:00,3271500,662.608,21.913,1.186,,82.392,8.2392,,1227.392,122.7392
12/7/14 11:15,3272400,662.412,21.952,1.186,,82.588,8.2588,,1227.588,122.7588
12/7/14 11:30,3273300,662.065,21.968,1.186,,82.935,8.2935,,1227.935,122.7935
12/7/14 11:45,3274200,662.449,21.991,1.186,,82.551,8.2551,,1227.551,122.7551
12/7/14 12:00,3275100,661.927,22.02,1.186,,83.073,8.3073,,1228.073,122.8073
12/7/14 12:15,3276000,662.603,22.046,1.186,,82.397,8.2397,,1227.397,122.7397
12/7/14 12:30,3276900,662.522,22.056,1.186,,82.478,8.2478,,1227.478,122.7478
12/7/14 12:45,3277800,662.697,22.098,1.185,,82.303,8.2303,,1227.303,122.7303
12/7/14 13:00,3278700,662.738,22.1,1.185,,82.262,8.2262,,1227.262,122.7262
12/7/14 13:15,3279600,662.734,22.131,1.185,,82.266,8.2266,,1227.266,122.7266
12/7/14 13:30,3280500,662.734,22.138,1.185,,82.266,8.2266,,1227.266,122.7266
12/7/14 13:45,3281400,663.083,22.171,1.185,,81.917,8.1917,,1226.917,122.6917
12/7/14 14:00,3282300,663.277,22.207,1.185,,81.723,8.1723,,1226.723,122.6723
12/7/14 14:15,3283200,663.427,22.183,1.184,,81.573,8.1573,,1226.573,122.6573
12/7/14 14:30,3284100,663.763,22.196,1.184,,81.237,8.1237,,1226.237,122.6237
12/7/14 14:45,3285000,663.466,22.205,1.184,,81.534,8.1534,,1226.534,122.6534
12/7/14 15:00,3285900,663.934,22.224,1.184,,81.066,8.1066,,1226.066,122.6066
12/7/14 15:15,3286800,663.488,22.239,1.184,,81.512,8.1512,,1226.512,122.6512
12/7/14 15:30,3287700,663.64,22.255,1.184,,81.36,8.136,,1226.36,122.636
12/7/14 15:45,3288600,663.463,22.255,1.184,,81.537,8.1537,,1226.537,122.6537
12/7/14 16:00,3289500,663.488,22.265,1.184,,81.512,8.1512,,1226.512,122.6512
12/7/14 16:15,3290400,664.103,22.266,1.183,,80.897,8.0897,,1225.897,122.5897
12/7/14 16:30,3291300,663.968,22.288,1.184,,81.032,8.1032,,1226.032,122.6032
12/7/14 16:45,3292200,664.142,22.289,1.183,,80.858,8.0858,,1225.858,122.5858
12/7/14 17:00,3293100,663.773,22.317,1.184,,81.227,8.1227,,1226.227,122.6227
12/7/14 17:15,3294000,664.197,22.314,1.183,,80.803,8.0803,,1225.803,122.5803
12/7/14 17:30,3294900,663.601,22.34,1.184,,81.399,8.1399,,1226.399,122.6399
12/7/14 17:45,3295800,664.257,22.327,1.183,,80.743,8.0743,,1225.743,122.5743
12/7/14 18:00,3296700,664.1,22.34,1.183,,80.9,8.09,,1225.9,122.59
12/7/14 18:15,3297600,663.947,22.348,1.184,,81.053,8.1053,,1226.053,122.6053
12/7/14 18:30,3298500,664.024,22.354,1.183,,80.976,8.0976,,1225.976,122.5976
12/7/14 18:45,3299400,664.141,22.375,1.183,,80.859,8.0859,,1225.859,122.5859
12/7/14 19:00,3300300,663.965,22.329,1.184,,81.035,8.1035,,1226.035,122.6035
12/7/14 19:15,3301200,663.983,22.4,1.184,,81.017,8.1017,,1226.017,122.6017
12/7/14 19:30,3302100,663.907,22.375,1.184,,81.093,8.1093,,1226.093,122.6093
12/7/14 19:45,3303000,664.081,22.384,1.183,,80.919,8.0919,,1225.919,122.5919
12/7/14 20:00,3303900,664.101,22.38,1.183,,80.899,8.0899,,1225.899,122.5899
12/7/14 20:15,3304800,664.061,22.406,1.183,,80.939,8.0939,,1225.939,122.5939
12/7/14 20:30,3305700,664.12,22.409,1.183,,80.88,8.088,,1225.88,122.588
12/7/14 20:45,3306600,664.101,22.37,1.183,,80.899,8.0899,,1225.899,122.5899
12/7/14 21:00,3307500,663.849,22.367,1.184,,81.151,8.1151,,1226.151,122.6151
12/7/14 21:15,3308400,663.907,22.35,1.184,,81.093,8.1093,,1226.093,122.6093
12/7/14 21:30,3309300,664.315,22.343,1.183,,80.685,8.0685,,1225.685,122.5685
12/7/14 21:45,3310200,663.813,22.337,1.184,,81.187,8.1187,,1226.187,122.6187
12/7/14 22:00,3311100,663.984,22.321,1.184,,81.016,8.1016,,1226.016,122.6016
12/7/14 22:15,3312000,664.084,22.269,1.183,,80.916,8.0916,,1225.916,122.5916
12/7/14 22:30,3312900,663.968,22.256,1.184,,81.032,8.1032,,1226.032,122.6032
12/7/14 22:45,3313800,663.928,22.255,1.184,,81.072,8.1072,,1226.072,122.6072
12/7/14 23:00,3314700,664.006,22.208,1.184,,80.994,8.0994,,1225.994,122.5994
12/7/14 23:15,3315600,663.816,22.194,1.184,,81.184,8.1184,,1226.184,122.6184
12/7/14 23:30,3316500,663.892,22.172,1.184,,81.108,8.1108,,1226.108,122.6108
12/7/14 23:45,3317400,664.087,22.158,1.183,,80.913,8.0913,,1225.913,122.5913
12/8/14 0:00,3318300,664.025,22.144,1.183,,80.975,8.0975,,1225.975,122.5975
12/8/14 0:15,3319200,664.165,22.112,1.183,,80.835,8.0835,,1225.835,122.5835
12/8/14 0:30,3320100,664.109,22.088,1.183,,80.891,8.0891,,1225.891,122.5891
12/8/14 0:45,3321000,663.8,22.053,1.184,,81.2,8.12,,1226.2,122.62
12/8/14 1:00,3321900,663.877,22.024,1.184,,81.123,8.1123,,1226.123,122.6123
12/8/14 1:15,3322800,663.935,22.007,1.184,,81.065,8.1065,,1226.065,122.6065
12/8/14 1:30,3323700,664.014,21.983,1.183,,80.986,8.0986,,1225.986,122.5986
12/8/14 1:45,3324600,664.054,21.952,1.183,,80.946,8.0946,,1225.946,122.5946
12/8/14 2:00,3325500,663.822,21.908,1.184,,81.178,8.1178,,1226.178,122.6178
12/8/14 2:15,3326400,663.897,21.904,1.184,,81.103,8.1103,,1226.103,122.6103
12/8/14 2:30,3327300,664.48,21.882,1.183,,80.52,8.052,,1225.52,122.552
12/8/14 2:45,3328200,663.643,21.835,1.184,,81.357,8.1357,,1226.357,122.6357
12/8/14 3:00,3329100,664.113,21.82,1.183,,80.887,8.0887,,1225.887,122.5887
12/8/14 3:15,3330000,664.173,21.798,1.183,,80.827,8.0827,,1225.827,122.5827
12/8/14 3:30,3330900,663.958,21.762,1.184,,81.042,8.1042,,1226.042,122.6042
12/8/14 3:45,3331800,664.057,21.734,1.183,,80.943,8.0943,,1225.943,122.5943
12/8/14 4:00,3332700,663.98,21.72,1.184,,81.02,8.102,,1226.02,122.602
12/8/14 4:15,3333600,663.69,21.703,1.184,,81.31,8.131,,1226.31,122.631
12/8/14 4:30,3334500,664.057,21.68,1.183,,80.943,8.0943,,1225.943,122.5943
12/8/14 4:45,3335400,663.922,21.642,1.184,,81.078,8.1078,,1226.078,122.6078
12/8/14 5:00,3336300,663.998,21.631,1.184,,81.002,8.1002,,1226.002,122.6002
12/8/14 5:15,3337200,663.769,21.553,1.184,,81.231,8.1231,,1226.231,122.6231
12/8/14 5:30,3338100,663.786,21.552,1.184,,81.214,8.1214,,1226.214,122.6214
12/8/14 5:45,3339000,664.173,21.537,1.183,,80.827,8.0827,,1225.827,122.5827
12/8/14 6:00,3339900,663.75,21.529,1.184,,81.25,8.125,,1226.25,122.625
12/8/14 6:15,3340800,663.769,21.503,1.184,,81.231,8.1231,,1226.231,122.6231
12/8/14 6:30,3341700,663.883,21.461,1.184,,81.117,8.1117,,1226.117,122.6117
12/8/14 6:45,3342600,663.828,21.441,1.184,,81.172,8.1172,,1226.172,122.6172
12/8/14 7:00,3343500,663.926,21.452,1.184,,81.074,8.1074,,1226.074,122.6074
12/8/14 7:15,3344400,663.692,21.374,1.184,,81.308,8.1308,,1226.308,122.6308
12/8/14 7:30,3345300,664.02,21.368,1.183,,80.98,8.098,,1225.98,122.598
12/8/14 7:45,3346200,663.903,21.355,1.184,,81.097,8.1097,,1226.097,122.6097
12/8/14 8:00,3347100,663.788,21.339,1.184,,81.212,8.1212,,1226.212,122.6212
12/8/14 8:15,3348000,663.884,21.351,1.184,,81.116,8.1116,,1226.116,122.6116
12/8/14 8:30,3348900,663.824,21.353,1.184,,81.176,8.1176,,1226.176,122.6176
12/8/14 8:45,3349800,663.574,21.34,1.184,,81.426,8.1426,,1226.426,122.6426
12/8/14 9:00,3350700,663.806,21.353,1.184,,81.194,8.1194,,1226.194,122.6194
